Zipcode,Year,MedPrice,MedPrice_IA,PercentChngPrice,PercentChngPriceIA,Source
94065,2005,"866,817","1,221,115",1.42,0.91,Zillow
94065,2006,"890,042","1,214,875",1.48,0.9,Zillow
94065,2007,"888,600","1,174,723",1.48,0.84,Zillow
94065,2008,"822,217","1,053,790",1.29,0.65,Zillow
94065,2009,"751,383","956,140",1.09,0.5,Zillow
94065,2010,"767,200","962,964",1.14,0.51,Zillow
94065,2011,"747,008","913,919",1.08,0.43,Zillow
94065,2012,"815,442","971,422",1.27,0.52,Zillow
94065,2013,"918,725","1,070,785",1.56,0.68,Zillow
94065,2014,"1,047,417","1,186,937",1.92,0.86,Zillow
94065,2015,"1,268,683","1,401,053",2.54,1.19,Zillow
94065,2016,"1,363,400","1,461,717",2.8,1.29,Zillow
94065,2017,"1,441,150","1,496,854",3.02,1.34,Zillow
94065,2018,"1,634,967","1,634,967",3.56,1.56,Zillow
94066,1997,"261,958","466,349",0,0,Zillow
94066,1998,"296,250","511,144",0.13,0.1,Zillow
94066,1999,"345,533","571,984",0.32,0.23,Zillow
94066,2000,"431,767","684,191",0.65,0.47,Zillow
94066,2001,"455,325","684,667",0.74,0.47,Zillow
94066,2002,"490,750","726,082",0.87,0.56,Zillow
94066,2003,"534,808","777,570",1.04,0.67,Zillow
94066,2004,"625,442","898,366",1.39,0.93,Zillow
94066,2005,"729,617","1,027,836",1.79,1.2,Zillow
94066,2006,"753,200","1,028,091",1.88,1.2,Zillow
94066,2007,"747,217","987,815",1.85,1.12,Zillow
94066,2008,"649,308","832,183",1.48,0.78,Zillow
94066,2009,"569,475","724,661",1.17,0.55,Zillow
94066,2010,"561,825","705,184",1.14,0.51,Zillow
94066,2011,"523,758","640,786",1,0.37,Zillow
94066,2012,"525,800","626,377",1.01,0.34,Zillow
94066,2013,"641,558","747,744",1.45,0.6,Zillow
94066,2014,"724,442","820,940",1.77,0.76,Zillow
94066,2015,"847,942","936,413",2.24,1.01,Zillow
94066,2016,"894,650","959,165",2.42,1.06,Zillow
94066,2017,"966,125","1,003,468",2.69,1.15,Zillow
94066,2018,"1,101,250","1,101,250",3.2,1.36,Zillow
94070,1997,"396,783","706,370",0,0,Zillow
94070,1998,"467,842","807,205",0.18,0.14,Zillow
94070,1999,"530,142","877,578",0.34,0.24,Zillow
94070,2000,"662,850","1,050,373",0.67,0.49,Zillow
94070,2001,"691,267","1,039,450",0.74,0.47,Zillow
94070,2002,"679,750","1,005,715",0.71,0.42,Zillow
94070,2003,"718,533","1,044,692",0.81,0.48,Zillow
94070,2004,"822,417","1,181,295",1.07,0.67,Zillow
94070,2005,"939,083","1,322,919",1.37,0.87,Zillow
94070,2006,"955,733","1,304,542",1.41,0.85,Zillow
94070,2007,"992,458","1,312,023",1.5,0.86,Zillow
94070,2008,"978,050","1,253,513",1.46,0.77,Zillow
94070,2009,"887,242","1,129,021",1.24,0.6,Zillow
94070,2010,"865,500","1,086,347",1.18,0.54,Zillow
94070,2011,"856,700","1,048,120",1.16,0.48,Zillow
94070,2012,"928,617","1,106,245",1.34,0.57,Zillow
94070,2013,"1,124,150","1,310,211",1.83,0.85,Zillow
94070,2014,"1,334,275","1,512,006",2.36,1.14,Zillow
94070,2015,"1,537,617","1,698,046",2.88,1.4,Zillow
94070,2016,"1,624,342","1,741,476",3.09,1.47,Zillow
94070,2017,"1,745,133","1,812,587",3.4,1.57,Zillow
94070,2018,"1,877,608","1,877,608",3.73,1.66,Zillow
94080,1997,"249,392","443,977",0,0,Zillow
94080,1998,"274,542","473,689",0.1,0.07,Zillow
94080,1999,"318,442","527,137",0.28,0.19,Zillow
94080,2000,"398,525","631,515",0.6,0.42,Zillow
94080,2001,"422,817","635,785",0.7,0.43,Zillow
94080,2002,"458,992","679,095",0.84,0.53,Zillow
94080,2003,"504,425","733,395",1.02,0.65,Zillow
94080,2004,"602,567","865,509",1.42,0.95,Zillow
94080,2005,"699,925","986,009",1.81,1.22,Zillow
94080,2006,"727,175","992,568",1.92,1.24,Zillow
94080,2007,"730,067","965,143",1.93,1.17,Zillow
94080,2008,"621,767","796,884",1.49,0.79,Zillow
94080,2009,"529,808","674,185",1.12,0.52,Zillow
94080,2010,"514,575","645,878",1.06,0.45,Zillow
94080,2011,"482,142","589,871",0.93,0.33,Zillow
94080,2012,"497,242","592,355",0.99,0.33,Zillow
94080,2013,"606,475","706,854",1.43,0.59,Zillow
94080,2014,"683,550","774,602",1.74,0.74,Zillow
94080,2015,"779,383","860,701",2.13,0.94,Zillow
94080,2016,"823,942","883,357",2.3,0.99,Zillow
94080,2017,"896,425","931,074",2.59,1.1,Zillow
94080,2018,"1,011,367","1,011,367",3.06,1.28,Zillow
94085,1997,"235,858","419,884",0,0,Zillow
94085,1998,"268,100","462,575",0.14,0.1,Zillow
94085,1999,"311,258","515,246",0.32,0.23,Zillow
94085,2000,"392,117","621,360",0.66,0.48,Zillow
94085,2001,"428,908","644,945",0.82,0.54,Zillow
94085,2002,"435,342","644,104",0.85,0.53,Zillow
94085,2003,"444,225","645,869",0.88,0.54,Zillow
94085,2004,"507,875","729,497",1.15,0.74,Zillow
94085,2005,"608,100","856,652",1.58,1.04,Zillow
94085,2006,"648,692","885,441",1.75,1.11,Zillow
94085,2007,"653,275","863,625",1.77,1.06,Zillow
94085,2008,"567,167","726,906",1.4,0.73,Zillow
94085,2009,"478,075","608,354",1.03,0.45,Zillow
94085,2010,"475,758","597,156",1.02,0.42,Zillow
94085,2011,"451,750","552,688",0.92,0.32,Zillow
94085,2012,"473,325","563,864",1.01,0.34,Zillow
94085,2013,"589,192","686,710",1.5,0.64,Zillow
94085,2014,"696,275","789,022",1.95,0.88,Zillow
94085,2015,"844,917","933,072",2.58,1.22,Zillow
94085,2016,"946,217","1,014,450",3.01,1.42,Zillow
94085,2017,"1,069,575","1,110,917",3.53,1.65,Zillow
94085,2018,"1,381,842","1,381,842",4.86,2.29,Zillow
94086,1997,"322,033","573,297",0,0,Zillow
94086,1998,"370,025","638,434",0.15,0.11,Zillow
94086,1999,"413,133","683,887",0.28,0.19,Zillow
94086,2000,"540,542","856,559",0.68,0.49,Zillow
94086,2001,"569,233","855,950",0.77,0.49,Zillow
94086,2002,"539,667","798,456",0.68,0.39,Zillow
94086,2003,"551,025","801,148",0.71,0.4,Zillow
94086,2004,"622,658","894,368",0.93,0.56,Zillow
94086,2005,"726,900","1,024,009",1.26,0.79,Zillow
94086,2006,"755,492","1,031,219",1.35,0.8,Zillow
94086,2007,"750,208","991,770",1.33,0.73,Zillow
94086,2008,"730,483","936,220",1.27,0.63,Zillow
94086,2009,"684,142","870,575",1.12,0.52,Zillow
94086,2010,"693,825","870,866",1.15,0.52,Zillow
94086,2011,"665,092","813,699",1.07,0.42,Zillow
94086,2012,"718,000","855,341",1.23,0.49,Zillow
94086,2013,"851,892","992,890",1.65,0.73,Zillow
94086,2014,"957,942","1,085,544",1.97,0.89,Zillow
94086,2015,"1,183,008","1,306,439",2.67,1.28,Zillow
94086,2016,"1,287,717","1,380,576",3,1.41,Zillow
94086,2017,"1,450,600","1,506,669",3.5,1.63,Zillow
94086,2018,"1,763,850","1,763,850",4.48,2.08,Zillow
94087,1997,"402,842","717,155",0,0,Zillow
94087,1998,"469,258","809,649",0.16,0.13,Zillow
94087,1999,"516,475","854,955",0.28,0.19,Zillow
94087,2000,"671,067","1,063,393",0.67,0.48,Zillow
94087,2001,"686,200","1,031,831",0.7,0.44,Zillow
94087,2002,"663,808","982,129",0.65,0.37,Zillow
94087,2003,"683,392","993,599",0.7,0.39,Zillow
94087,2004,"763,800","1,097,100",0.9,0.53,Zillow
94087,2005,"884,825","1,246,484",1.2,0.74,Zillow
94087,2006,"900,267","1,228,832",1.23,0.71,Zillow
94087,2007,"936,533","1,238,091",1.32,0.73,Zillow
94087,2008,"926,225","1,187,092",1.3,0.66,Zillow
94087,2009,"869,925","1,106,985",1.16,0.54,Zillow
94087,2010,"891,750","1,119,295",1.21,0.56,Zillow
94087,2011,"875,558","1,071,192",1.17,0.49,Zillow
94087,2012,"957,883","1,141,110",1.38,0.59,Zillow
94087,2013,"1,148,508","1,338,601",1.85,0.87,Zillow
94087,2014,"1,332,442","1,509,929",2.31,1.11,Zillow
94087,2015,"1,566,467","1,729,906",2.89,1.41,Zillow
94087,2016,"1,647,025","1,765,795",3.09,1.46,Zillow
94087,2017,"1,824,217","1,894,727",3.53,1.64,Zillow
94087,2018,"2,160,375","2,160,375",4.36,2.01,Zillow
94089,1997,"230,283","409,960",0,0,Zillow
94089,1998,"258,658","446,284",0.12,0.09,Zillow
94089,1999,"310,192","513,480",0.35,0.25,Zillow
94089,2000,"384,592","609,436",0.67,0.49,Zillow
94089,2001,"428,617","644,506",0.86,0.57,Zillow
94089,2002,"442,083","654,078",0.92,0.6,Zillow
94089,2003,"447,683","650,897",0.94,0.59,Zillow
94089,2004,"511,967","735,374",1.22,0.79,Zillow
94089,2005,"624,183","879,309",1.71,1.14,Zillow
94089,2006,"666,025","909,100",1.89,1.22,Zillow
94089,2007,"659,133","871,370",1.86,1.13,Zillow
94089,2008,"562,658","721,128",1.44,0.76,Zillow
94089,2009,"461,608","587,400",1,0.43,Zillow
94089,2010,"457,325","574,019",0.99,0.4,Zillow
94089,2011,"427,775","523,356",0.86,0.28,Zillow
94089,2012,"472,192","562,514",1.05,0.37,Zillow
94089,2013,"578,575","674,336",1.51,0.64,Zillow
94089,2014,"670,275","759,559",1.91,0.85,Zillow
94089,2015,"811,783","896,482",2.53,1.19,Zillow
94089,2016,"928,842","995,822",3.03,1.43,Zillow
94089,2017,"1,042,925","1,083,237",3.53,1.64,Zillow
94089,2018,"1,273,992","1,273,992",4.53,2.11,Zillow
94102,1997,"212,517","378,331",0,0,Zillow
94102,1998,"245,842","424,170",0.16,0.12,Zillow
94102,1999,"308,567","510,791",0.45,0.35,Zillow
94102,2000,"378,842","600,324",0.78,0.59,Zillow
94102,2001,"396,675","596,476",0.87,0.58,Zillow
94102,2002,"392,250","580,348",0.85,0.53,Zillow
94102,2003,"411,200","597,853",0.93,0.58,Zillow
94102,2004,"469,050","673,730",1.21,0.78,Zillow
94102,2005,"552,425","778,220",1.6,1.06,Zillow
94102,2006,"578,142","789,143",1.72,1.09,Zillow
94102,2007,"592,342","783,072",1.79,1.07,Zillow
94102,2008,"576,142","738,409",1.71,0.95,Zillow
94102,2009,"529,308","673,548",1.49,0.78,Zillow
94102,2010,"514,892","646,275",1.42,0.71,Zillow
94102,2011,"490,842","600,514",1.31,0.59,Zillow
94102,2012,"530,767","632,293",1.5,0.67,Zillow
94102,2013,"629,200","733,340",1.96,0.94,Zillow
94102,2014,"725,017","821,592",2.41,1.17,Zillow
94102,2015,"843,375","931,370",2.97,1.46,Zillow
94102,2016,"848,125","909,285",2.99,1.4,Zillow
94102,2017,"894,525","929,101",3.21,1.46,Zillow
94102,2018,"894,283","894,283",3.21,1.36,Zillow
94103,1997,"243,125","432,821",0,0,Zillow
94103,1998,"282,250","486,989",0.16,0.13,Zillow
94103,1999,"358,383","593,255",0.47,0.37,Zillow
94103,2000,"446,783","707,987",0.84,0.64,Zillow
94103,2001,"463,825","697,448",0.91,0.61,Zillow
94103,2002,"449,133","664,509",0.85,0.54,Zillow
94103,2003,"453,308","659,075",0.86,0.52,Zillow
94103,2004,"532,833","765,346",1.19,0.77,Zillow
94103,2005,"629,442","886,716",1.59,1.05,Zillow
94103,2006,"648,842","885,646",1.67,1.05,Zillow
94103,2007,"672,417","888,930",1.77,1.05,Zillow
94103,2008,"647,083","829,331",1.66,0.92,Zillow
94103,2009,"573,575","729,878",1.36,0.69,Zillow
94103,2010,"561,908","705,289",1.31,0.63,Zillow
94103,2011,"567,925","694,821",1.34,0.61,Zillow
94103,2012,"633,942","755,204",1.61,0.74,Zillow
94103,2013,"726,617","846,881",1.99,0.96,Zillow
94103,2014,"827,633","937,878",2.4,1.17,Zillow
94103,2015,"943,325","1,041,748",2.88,1.41,Zillow
94103,2016,"956,542","1,025,519",2.93,1.37,Zillow
94103,2017,"968,492","1,005,926",2.98,1.32,Zillow
94103,2018,"1,000,000","1,000,000",3.11,1.31,Zillow
94105,1997,"278,775","496,286",0,0,Zillow
94105,1998,"340,767","587,952",0.22,0.18,Zillow
94105,1999,"428,275","708,952",0.54,0.43,Zillow
94105,2000,"554,883","879,285",0.99,0.77,Zillow
94105,2001,"572,750","861,238",1.05,0.74,Zillow
94105,2002,"509,858","754,354",0.83,0.52,Zillow
94105,2003,"539,992","785,106",0.94,0.58,Zillow
94105,2004,"644,525","925,777",1.31,0.87,Zillow
94105,2005,"725,808","1,022,471",1.6,1.06,Zillow
94105,2006,"751,900","1,026,317",1.7,1.07,Zillow
94105,2007,"798,942","1,056,195",1.87,1.13,Zillow
94105,2008,"770,200","987,123",1.76,0.99,Zillow
94105,2009,"705,367","897,584",1.53,0.81,Zillow
94105,2010,"653,517","820,273",1.34,0.65,Zillow
94105,2011,"645,717","789,995",1.32,0.59,Zillow
94105,2012,"748,967","892,231",1.69,0.8,Zillow
94105,2013,"879,383","1,024,932",2.15,1.07,Zillow
94105,2014,"1,019,950","1,155,812",2.66,1.33,Zillow
94105,2015,"1,161,100","1,282,245",3.17,1.58,Zillow
94105,2016,"1,190,058","1,275,875",3.27,1.57,Zillow
94105,2017,"1,139,758","1,183,813",3.09,1.39,Zillow
94105,2018,"1,142,833","1,142,833",3.1,1.3,Zillow
94107,1997,"268,217","477,490",0,0,Zillow
94107,1998,"324,358","559,642",0.21,0.17,Zillow
94107,1999,"389,283","644,406",0.45,0.35,Zillow
94107,2000,"521,000","825,593",0.94,0.73,Zillow
94107,2001,"549,683","826,553",1.05,0.73,Zillow
94107,2002,"500,033","739,817",0.86,0.55,Zillow
94107,2003,"510,500","742,228",0.9,0.55,Zillow
94107,2004,"604,350","868,071",1.25,0.82,Zillow
94107,2005,"710,933","1,001,516",1.65,1.1,Zillow
94107,2006,"720,700","983,730",1.69,1.06,Zillow
94107,2007,"749,283","990,547",1.79,1.07,Zillow
94107,2008,"717,250","919,260",1.67,0.93,Zillow
94107,2009,"650,742","828,073",1.43,0.73,Zillow
94107,2010,"647,225","812,375",1.41,0.7,Zillow
94107,2011,"633,850","775,476",1.36,0.62,Zillow
94107,2012,"698,717","832,369",1.61,0.74,Zillow
94107,2013,"815,333","950,281",2.04,0.99,Zillow
94107,2014,"935,558","1,060,179",2.49,1.22,Zillow
94107,2015,"1,077,583","1,190,015",3.02,1.49,Zillow
94107,2016,"1,136,908","1,218,893",3.24,1.55,Zillow
94107,2017,"1,161,650","1,206,551",3.33,1.53,Zillow
94107,2018,"1,194,750","1,194,750",3.45,1.5,Zillow
94108,1997,"295,717","526,447",0,0,Zillow
94108,1998,"340,533","587,550",0.15,0.12,Zillow
94108,1999,"408,267","675,830",0.38,0.28,Zillow
94108,2000,"473,833","750,851",0.6,0.43,Zillow
94108,2001,"511,133","768,585",0.73,0.46,Zillow
94108,2002,"520,408","769,963",0.76,0.46,Zillow
94108,2003,"506,367","736,218",0.71,0.4,Zillow
94108,2004,"597,258","857,884",1.02,0.63,Zillow
94108,2005,"661,567","931,972",1.24,0.77,Zillow
94108,2006,"718,058","980,124",1.43,0.86,Zillow
94108,2007,"763,667","1,009,562",1.58,0.92,Zillow
94108,2008,"703,333","901,424",1.38,0.71,Zillow
94108,2009,"675,575","859,674",1.28,0.63,Zillow
94108,2010,"638,417","801,320",1.16,0.52,Zillow
94108,2011,"594,875","727,793",1.01,0.38,Zillow
94108,2012,"694,908","827,832",1.35,0.57,Zillow
94108,2013,"741,725","864,490",1.51,0.64,Zillow
94108,2014,"795,125","901,039",1.69,0.71,Zillow
94108,2015,"897,708","991,372",2.04,0.88,Zillow
94108,2016,"997,717","1,069,664",2.37,1.03,Zillow
94108,2017,"1,037,917","1,078,035",2.51,1.05,Zillow
94108,2018,"1,111,425","1,111,425",2.76,1.11,Zillow
94109,1997,"315,925","562,422",0,0,Zillow
94109,1998,"363,508","627,190",0.15,0.12,Zillow
94109,1999,"441,867","731,451",0.4,0.3,Zillow
94109,2000,"566,408","897,548",0.79,0.6,Zillow
94109,2001,"602,917","906,599",0.91,0.61,Zillow
94109,2002,"571,583","845,678",0.81,0.5,Zillow
94109,2003,"588,675","855,888",0.86,0.52,Zillow
94109,2004,"687,375","987,325",1.18,0.76,Zillow
94109,2005,"757,817","1,067,563",1.4,0.9,Zillow
94109,2006,"787,925","1,075,489",1.49,0.91,Zillow
94109,2007,"806,992","1,066,837",1.55,0.9,Zillow
94109,2008,"777,908","997,002",1.46,0.77,Zillow
94109,2009,"734,717","934,932",1.33,0.66,Zillow
94109,2010,"726,533","911,921",1.3,0.62,Zillow
94109,2011,"692,883","847,700",1.19,0.51,Zillow
94109,2012,"774,358","922,480",1.45,0.64,Zillow
94109,2013,"888,908","1,036,034",1.81,0.84,Zillow
94109,2014,"980,317","1,110,899",2.1,0.98,Zillow
94109,2015,"1,084,575","1,197,736",2.43,1.13,Zillow
94109,2016,"1,159,342","1,242,944",2.67,1.21,Zillow
94109,2017,"1,194,500","1,240,670",2.78,1.21,Zillow
94109,2018,"1,241,933","1,241,933",2.93,1.21,Zillow
94110,1997,"253,875","451,958",0,0,Zillow
94110,1998,"293,667","506,687",0.16,0.12,Zillow
94110,1999,"359,933","595,821",0.42,0.32,Zillow
94110,2000,"478,517","758,272",0.88,0.68,Zillow
94110,2001,"520,867","783,221",1.05,0.73,Zillow
94110,2002,"522,683","773,329",1.06,0.71,Zillow
94110,2003,"561,000","815,651",1.21,0.8,Zillow
94110,2004,"661,092","949,573",1.6,1.1,Zillow
94110,2005,"792,392","1,116,270",2.12,1.47,Zillow
94110,2006,"780,117","1,064,831",2.07,1.36,Zillow
94110,2007,"805,050","1,064,271",2.17,1.35,Zillow
94110,2008,"783,633","1,004,340",2.09,1.22,Zillow
94110,2009,"711,083","904,858",1.8,1,Zillow
94110,2010,"727,575","913,228",1.87,1.02,Zillow
94110,2011,"725,783","887,951",1.86,0.96,Zillow
94110,2012,"766,650","913,297",2.02,1.02,Zillow
94110,2013,"898,458","1,047,164",2.54,1.32,Zillow
94110,2014,"1,115,125","1,263,665",3.39,1.8,Zillow
94110,2015,"1,279,675","1,413,192",4.04,2.13,Zillow
94110,2016,"1,309,217","1,403,626",4.16,2.11,Zillow
94110,2017,"1,437,942","1,493,522",4.66,2.3,Zillow
94110,2018,"1,522,917","1,522,917",5,2.37,Zillow
94112,1997,"228,358","406,533",0,0,Zillow
94112,1998,"261,333","450,899",0.14,0.11,Zillow
94112,1999,"300,858","498,030",0.32,0.23,Zillow
94112,2000,"377,758","598,608",0.65,0.47,Zillow
94112,2001,"403,367","606,538",0.77,0.49,Zillow
94112,2002,"446,892","661,192",0.96,0.63,Zillow
94112,2003,"494,008","718,250",1.16,0.77,Zillow
94112,2004,"597,317","857,968",1.62,1.11,Zillow
94112,2005,"689,275","971,006",2.02,1.39,Zillow
94112,2006,"716,875","978,509",2.14,1.41,Zillow
94112,2007,"726,408","960,307",2.18,1.36,Zillow
94112,2008,"644,333","825,807",1.82,1.03,Zillow
94112,2009,"563,192","716,665",1.47,0.76,Zillow
94112,2010,"543,308","681,943",1.38,0.68,Zillow
94112,2011,"512,283","626,747",1.24,0.54,Zillow
94112,2012,"533,467","635,510",1.34,0.56,Zillow
94112,2013,"624,250","727,571",1.73,0.79,Zillow
94112,2014,"720,850","816,870",2.16,1.01,Zillow
94112,2015,"823,092","908,970",2.6,1.24,Zillow
94112,2016,"861,317","923,428",2.77,1.27,Zillow
94112,2017,"955,425","992,355",3.18,1.44,Zillow
94112,2018,"1,052,425","1,052,425",3.61,1.59,Zillow
94114,1997,"408,183","726,664",0,0,Zillow
94114,1998,"462,158","797,399",0.13,0.1,Zillow
94114,1999,"565,658","936,371",0.39,0.29,Zillow
94114,2000,"762,492","1,208,268",0.87,0.66,Zillow
94114,2001,"781,850","1,175,659",0.92,0.62,Zillow
94114,2002,"766,542","1,134,126",0.88,0.56,Zillow
94114,2003,"794,333","1,154,900",0.95,0.59,Zillow
94114,2004,"923,942","1,327,123",1.26,0.83,Zillow
94114,2005,"1,042,033","1,467,948",1.55,1.02,Zillow
94114,2006,"1,087,225","1,484,023",1.66,1.04,Zillow
94114,2007,"1,118,067","1,478,076",1.74,1.03,Zillow
94114,2008,"1,089,250","1,396,032",1.67,0.92,Zillow
94114,2009,"971,317","1,236,007",1.38,0.7,Zillow
94114,2010,"988,308","1,240,492",1.42,0.71,Zillow
94114,2011,"975,200","1,193,097",1.39,0.64,Zillow
94114,2012,"1,058,433","1,260,893",1.59,0.74,Zillow
94114,2013,"1,251,317","1,458,425",2.07,1.01,Zillow
94114,2014,"1,472,567","1,668,719",2.61,1.3,Zillow
94114,2015,"1,667,525","1,841,509",3.09,1.53,Zillow
94114,2016,"1,707,350","1,830,470",3.18,1.52,Zillow
94114,2017,"1,773,133","1,841,669",3.34,1.53,Zillow
94114,2018,"1,909,717","1,909,717",3.68,1.63,Zillow
94115,1997,"374,550","666,789",0,0,Zillow
94115,1998,"419,408","723,639",0.12,0.09,Zillow
94115,1999,"521,217","862,804",0.39,0.29,Zillow
94115,2000,"690,275","1,093,831",0.84,0.64,Zillow
94115,2001,"707,542","1,063,922",0.89,0.6,Zillow
94115,2002,"697,858","1,032,507",0.86,0.55,Zillow
94115,2003,"727,700","1,058,020",0.94,0.59,Zillow
94115,2004,"824,267","1,183,953",1.2,0.78,Zillow
94115,2005,"919,458","1,295,273",1.45,0.94,Zillow
94115,2006,"941,933","1,285,705",1.51,0.93,Zillow
94115,2007,"970,383","1,282,840",1.59,0.92,Zillow
94115,2008,"937,233","1,201,200",1.5,0.8,Zillow
94115,2009,"887,783","1,129,710",1.37,0.69,Zillow
94115,2010,"866,550","1,087,665",1.31,0.63,Zillow
94115,2011,"847,625","1,037,017",1.26,0.56,Zillow
94115,2012,"904,658","1,077,704",1.42,0.62,Zillow
94115,2013,"1,064,008","1,240,115",1.84,0.86,Zillow
94115,2014,"1,225,100","1,388,289",2.27,1.08,Zillow
94115,2015,"1,379,258","1,523,165",2.68,1.28,Zillow
94115,2016,"1,496,300","1,604,201",2.99,1.41,Zillow
94115,2017,"1,538,092","1,597,543",3.11,1.4,Zillow
94115,2018,"1,552,183","1,552,183",3.14,1.33,Zillow
94116,1997,"298,775","531,891",0,0,Zillow
94116,1998,"347,400","599,397",0.16,0.13,Zillow
94116,1999,"388,350","642,861",0.3,0.21,Zillow
94116,2000,"479,267","759,461",0.6,0.43,Zillow
94116,2001,"511,142","768,598",0.71,0.45,Zillow
94116,2002,"553,917","819,540",0.85,0.54,Zillow
94116,2003,"594,233","863,970",0.99,0.62,Zillow
94116,2004,"710,025","1,019,859",1.38,0.92,Zillow
94116,2005,"791,242","1,114,649",1.65,1.1,Zillow
94116,2006,"793,925","1,083,679",1.66,1.04,Zillow
94116,2007,"814,450","1,076,697",1.73,1.02,Zillow
94116,2008,"771,367","988,618",1.58,0.86,Zillow
94116,2009,"715,575","910,574",1.4,0.71,Zillow
94116,2010,"719,942","903,647",1.41,0.7,Zillow
94116,2011,"674,175","824,812",1.26,0.55,Zillow
94116,2012,"707,750","843,130",1.37,0.59,Zillow
94116,2013,"810,700","944,881",1.71,0.78,Zillow
94116,2014,"902,158","1,022,330",2.02,0.92,Zillow
94116,2015,"1,052,875","1,162,728",2.52,1.19,Zillow
94116,2016,"1,142,550","1,224,941",2.82,1.3,Zillow
94116,2017,"1,261,975","1,310,753",3.22,1.46,Zillow
94116,2018,"1,367,383","1,367,383",3.58,1.57,Zillow
94117,1997,"334,083","594,749",0,0,Zillow
94117,1998,"387,525","668,628",0.16,0.12,Zillow
94117,1999,"478,292","791,747",0.43,0.33,Zillow
94117,2000,"619,208","981,217",0.85,0.65,Zillow
94117,2001,"644,367","968,927",0.93,0.63,Zillow
94117,2002,"634,492","938,753",0.9,0.58,Zillow
94117,2003,"667,600","970,639",1,0.63,Zillow
94117,2004,"779,275","1,119,328",1.33,0.88,Zillow
94117,2005,"879,033","1,238,325",1.63,1.08,Zillow
94117,2006,"864,375","1,179,841",1.59,0.98,Zillow
94117,2007,"889,833","1,176,353",1.66,0.98,Zillow
94117,2008,"899,442","1,152,765",1.69,0.94,Zillow
94117,2009,"828,625","1,054,431",1.48,0.77,Zillow
94117,2010,"814,650","1,022,522",1.44,0.72,Zillow
94117,2011,"804,133","983,808",1.41,0.65,Zillow
94117,2012,"888,042","1,057,909",1.66,0.78,Zillow
94117,2013,"1,046,683","1,219,922",2.13,1.05,Zillow
94117,2014,"1,240,450","1,405,683",2.71,1.36,Zillow
94117,2015,"1,398,425","1,544,332",3.19,1.6,Zillow
94117,2016,"1,434,517","1,537,962",3.29,1.59,Zillow
94117,2017,"1,490,750","1,548,371",3.46,1.6,Zillow
94117,2018,"1,605,842","1,605,842",3.81,1.7,Zillow
94118,1997,"433,533","771,793",0,0,Zillow
94118,1998,"500,800","864,071",0.16,0.12,Zillow
94118,1999,"595,275","985,398",0.37,0.28,Zillow
94118,2000,"761,817","1,207,198",0.76,0.56,Zillow
94118,2001,"799,567","1,202,299",0.84,0.56,Zillow
94118,2002,"818,675","1,211,259",0.89,0.57,Zillow
94118,2003,"848,158","1,233,157",0.96,0.6,Zillow
94118,2004,"971,483","1,395,410",1.24,0.81,Zillow
94118,2005,"1,161,908","1,636,820",1.68,1.12,Zillow
94118,2006,"1,140,117","1,556,218",1.63,1.02,Zillow
94118,2007,"1,182,633","1,563,433",1.73,1.03,Zillow
94118,2008,"1,163,692","1,491,440",1.68,0.93,Zillow
94118,2009,"1,127,683","1,434,985",1.6,0.86,Zillow
94118,2010,"1,115,742","1,400,442",1.57,0.81,Zillow
94118,2011,"1,064,392","1,302,218",1.46,0.69,Zillow
